store_address,latitude,longitude
"Subway at 2400 Veterans Memorial Highway, Wal-Mart #563",28.9142,-81.2793
"Subway at 2671 S Woodland Blvd, W Volusia Regional Shp Ctr",28.981,-81.2967
"Subway at 3140 Howland Blvd., Suite 102",28.9482,-81.2429
"Subway at Howland and 415, Wal-Mart  #3310",28.8698,-81.1638
"Subway at 600 Courtland Blvd.,",28.8795,-81.1795
"Subway at 2160 Howland Blvd, Space 108, Dupont Lakes Shopping Center",28.9251,-81.1877
"Subway at 10613 Wiles Road, Unit A-10, Brookside",26.2881,-80.268
"Subway at 6001 Coral Ridge Dr, Wal-Mart #2963",26.3045,-80.2767
"Subway at 5418 N. University Drive,",26.2961,-80.2497
"Subway at 6230-106 Coral Ridge Drive, Waterway Shoppes at Heron Bay",26.3073,-80.28
"Subway at 2359 N University Dr,",26.2596,-80.2494
"Subway at 7811 West Sample Road, Sun Mart C-Store",26.2724,-80.2278
"Subway at 9381 W Atlantic Blvd, Coral Square Mall",26.2425,-80.2506
"Subway at 710 Riverside Dr,",26.2414,-80.2443
"Subway at 7382 West Atlantic Blvd, Palm Lakes Plaza",26.235,-80.2244
"Subway at 1324 Coral Ridge Drive, Lakeview Shopping Center",26.2478,-80.2795
"Subway at 7241 NW 88th Ave., Unit 7241",26.2109,-80.2709
"Subway at 5555 West Atlantic Blvd, Wal-Mart #5325",26.2369,-80.203
"Subway at 690 South State Road 7,",26.2226,-80.2039
"Subway at 10121 West Commercial Blvd, Westpoint Centre",26.1933,-80.2877
"Subway at 7744 W Commercial Blvd, Unit 21, Universal Plaza",26.1934,-80.2538
"Subway at 4509 N Pine Island Rd., Gold Plaza",26.1805,-80.2678
"Subway at 8050 W McNab Rd,",26.2078,-80.2355
"Subway at 7900 W. McNab Road, Wal-Mart #1851",26.2074,-80.2229
"Subway at 2534 N State Rd 7, Towne Shoppes of Margate SC",26.259,-80.2011
"Subway at 4967 Coconut Creek Pky, Space #60, Coconut Creek Plaza Shpg Ctr",26.2451,-80.1908
"Subway at 3801 Turtle Creek Dr., Wal-Mart 1387",26.2759,-80.2027
"Subway at 1000 Coconut Creek Blvd., Building 46, Broward College - North Campus",26.2404,-80.1743
"Subway at 2534 N State Rd 7, Towne Shoppes of Margate SC",26.259,-80.2011
"Subway at 690 South State Road 7,",26.2226,-80.2039
"Subway at 5415 Lyons Rd, Until B-10, Winston Park Center",26.2987,-80.1879
"Subway at 4420 West Hillsboro Blvd., Shops of Coconut Creek",26.3182,-80.1814
"Subway at NEC Hillsboro & US 411, Wal-Mart #1916",26.3185,-80.2
"Subway at 1101 S. Powerline Rd., Bay 103, Independence Bay",26.3025,-80.1531
"Subway at 3099 West Cypress Creek Rd., Corner of Cypress & 31 Ave",26.2026,-80.1875
"Subway at 4235 W. Commercial Blvd., Space C-119, Sunshine Plaza",26.1871,-80.2066
"Subway at 11435 W Palmetto Park Road, The Shoppes of Loggers Run",26.3487,-80.229
"Subway at 19605 State Rd South 7, Unit 19605-C, Boca Greens Plaza",26.3847,-80.2049
"Subway at 8220 Glades Rd., Suite A, Lakeside Centre",26.3674,-80.1741
"Subway at 2900 W. Sample Rd, FF-110, The Festival Marketplace Mall",26.2731,-80.1629
"Subway at 2351 N. Powerline Rd., Sunoco Gas Station/C-Store",26.2596,-80.1525
"Subway at 1050 W Sample Rd,",26.2744,-80.1371
"Subway at 1101 S. Military Trail, Wal-Mart #3104",26.2949,-80.1366
"Subway at 6251 N. Powerline Rd., Corner of Cypress",26.2048,-80.1563
"Subway at 3419 North Hiatus Rd, Shoppes at Sawgrass",26.1692,-80.2974
"Subway at 11917 W Sunrise Blvd, Petsmart Plaza Crt",26.1465,-80.3083
"Subway at 12801 West Sunrise Blvd., Room F221, Sawgrass Mills Mall",26.1544,-80.3211
"Subway at 1305 S Military Trail,",26.3008,-80.1327
"Subway at 2300 W Atlantic Blvd, Wal-Mart #2962",26.2284,-80.1547
"Subway at 957 Cypress Creek Rd., Pine Crest Square Shopping Ctr",26.2037,-80.1344
"Subway at 1724 West Hillsboro Boulevard,",26.3176,-80.1273
"Subway at 3930 SR 44, Pantry C-Store",29.0105,-81.0696
"Subway at 3155 S.R.44, Wal-Mart 1079",29.0153,-80.9942
"Subway at 2361 SR 44,",29.014,-80.965
"Subway at 1640 Taylor Rd, # 403, Westport Square",29.1063,-81.033
"Subway at 3781 N Nova Rd, Unit 224, Park Place Plaza",29.1299,-81.005
"Subway at 261 S Federal Hwy, Deerfield Centre Plaza",26.3151,-80.0918
"Subway at 36169 E Lake Rd., Unit #9, Publix at Brooker Creek",28.1007,-82.6945
"Subway at 3013 Yamato Rd, B10, Regency Court at Woodfield",26.3954,-80.1486
"Subway at 14961 N Florida Ave, Suite 14961, Florida Crossing Shopping Cntr",28.0872,-82.4585
"Subway at 15302 N. Nebraska Ave, Wal-Mart #3197",28.0881,-82.4512
"Subway at 10502 Stringfellow Blvd,",26.6133,-82.1175
"Subway at 16500 Burnt Store Road, Unit A106",26.7859,-82.0381
"Subway at 3751 Clyde Morris Blvd, Ste #106, Shoppes at Southwind",29.1442,-81.0345
"Subway at 1191 Beville Rd,",29.1724,-81.034
"Subway at 2243 S Ridgewood Ave,",29.1701,-81.0006
"Subway at 3174 S Atlantic Ave E,",29.1603,-80.9746
"Subway at 600 E. Int. Speedway Blvd,",29.2212,-81.0077
"Subway at 213 Mason Ave,",29.2268,-81.03
"Subway at 2429 N Atlantic Ave, Unit 19, Bellair Plaza",29.2617,-81.0259
"Subway at 1609 N Nova Rd, The Shoppes of Holly Hill",29.2404,-81.0579
"Subway at 1392 W. International Speedway, Speedway Shoppes",29.1972,-81.0567
"Subway at 1700 W International Speedway, Unit 145, Volusia Mall",29.1971,-81.0624
"Subway at 2525 W Int'l Spdwy Blvd., Unit 250",29.1775,-81.0806
"Subway at 1836 Ridgewood Ave, #20, Publix at Holly Hill Shop Ctr",29.2614,-81.0515
"Subway at 355 W Granada Blvd, Unit C",29.2817,-81.0672
"Subway at 1319 Saxon Dr, Indian River Village S/C",29.0274,-80.8953
"Subway at 104 Indian River Blvd W, Space #603, Florida Shores Plaza",28.9717,-80.8974
"Subway at 1185 W Granada Blvd, Suite #2",29.2686,-81.1014
"Subway at 1058 US 1 N, Handy Way",29.3098,-81.0999
"Subway at 1150 Ocean Shore Blvd, Kangaroo Express C-Store",29.3203,-81.0543
"Subway at 292 Indian Trace Road, Space 292A, Weston Lakes Plaza",26.1178,-80.3917
"Subway at 2804 Weston Road, Millennium Plaza",26.0837,-80.3698
"Subway at 13606 W.  State Rd 84, Shenandoah Square",26.116,-80.3309
"Subway at 4690 US Highway 27, Subway/Seminole Travel Center",26.063,-80.4328
"Subway at One Panthers Parkway, Section 402 Kiosk, BB&T Center",26.1554,-80.3302
"Subway at 12555 W. Sunrise Blvd., Wal-Mart #2151",26.1472,-80.3173
"Subway at 12801 W Sunrise Blvd, Room F863, Sawgrass Mills",26.1506,-80.3183
"Subway at 19471 Sheridan Street, Publix at Laguna Isles",26.0305,-80.4082
"Subway at 17724 Pines Blvd, Silver Lakes Campus",26.0071,-80.3822
"Subway at 4301 South Flamingo Road, Suite 108",26.0652,-80.3142
"Subway at 15701 Sheridan St, Suite D6-B, Coquina Plaza Shopping Center",26.0302,-80.3575
"Subway at 501 SW 172nd Ave., Pembroke Pines Family Ctr",26.0034,-80.3757
"Subway at 4700 Flamingo Rd, Wal-Mart #1845",26.062,-80.3112
"Subway at 10070 Griffin Road, Pine Lake Plaza",26.0632,-80.2827
"Subway at 2020 N. Flamingo Road, Unit 34, Flamingo Falls",26.0274,-80.3126
"Subway at 2501 N Hiatus Rd, Embassy Lakes Shopping Center",26.0305,-80.2947
"Subway at One Panthers Parkway, Section 109 Stand, BB&T Center",26.158,-80.3248
"Subway at 1930 SW 145th Ave., Broward Comm College Campus",25.9895,-80.3378
"Subway at One Panthers Parkway, Section 109 Stand, BB&T Center",26.158,-80.3248
"Subway at One Panthers Parkway, Section 402 Kiosk, BB&T Center",26.1554,-80.3302
"Subway at 17137 Miramar Pkwy, Suite A-7, Parkview Square Shopping Ctr",25.9808,-80.3753
"Subway at 11401 Pines Blvd, Suite 478, Pembroke Lakes Mall",26.011,-80.3049
"Subway at 106 South Flamingo Road, Flamingo Pines Shopping Center",26.0066,-80.3146
"Subway at 12800 Pines Blvd., Wal-Mart #5932",26.0027,-80.3183
"Subway at 14341 Miramar Parkway, Store No B-5, Shopppes at Monarch Lakes",25.9803,-80.3368
"Subway at 12381 Pembroke Rd.,",25.9937,-80.3113
"Subway at 10251 Pines Blvd,",26.0095,-80.2829
"Subway at 11637 Red Road, 4BH7, Miramar Town Ctr Shopping Ctr",25.9848,-80.2999
"Subway at 11348 Miramar Pkwy, Miramar Crossings",25.9782,-80.2972
"Subway at 205 N Commonwealth Ave, Circle K C-Store",28.1844,-81.8232
"Subway at 1821 Hwy 559, BP Truck Stop",28.1829,-81.8242
"Subway at 5160 S Pine Ave, Miller Ent/Handy Way",29.1356,-82.1089
"Subway at 3035 SE Maricamp Road, Suite 110, Park View Commons",29.1651,-82.0961
"Subway at 2210 E Silver Springs Blvd,",29.186,-82.107
"Subway at 8721 SE 58 Ave,",29.0959,-82.0534
"Subway at 7590 E Hwy 25, Handy Way",29.0588,-82.0277
"Subway at 14870 S US 441, Handy Way",29.0068,-82.0063
"Subway at 208 W Guava St,",28.9186,-81.9237
"Subway at 13823 SE Hwy 42, Miller Ent/Handy Way",28.9823,-81.9233
"Subway at 980 MacArthur Causeway, Miami Childrens Museum",25.7846,-80.1766
"Subway at 234 NE 3rd Street, Unit 100, The Loft Downtown Condominium",25.7769,-80.1897
"Subway at 165 SE 3rd Ave,",25.7729,-80.1889
"Subway at 105 East Flagler Street, Flagler First Condominiums",25.7744,-80.1917
"Subway at 7205 Estero Boulevard, Villa Santini Plaza",26.4143,-81.8999
"Subway at 172 West Flagler Street, Unit172-A",25.7737,-80.1974
"Subway at 900 South Miami Avenue, Suite 141, Mary Brickell Village",25.7652,-80.1934
"Subway at 253 SW 8th Street, Village Portico",25.7656,-80.1986
"Subway at 349 Colony Blvd,",28.8672,-81.9564
"Subway at 3990 Hwy 710, Town Star C-Store/BP Gas",27.2406,-80.788
"Subway at 8605 US 441 S, BP Gas/Time Savers C-Store",27.183,-80.7368
"Subway at 422 NE Park Street,",27.2434,-80.8263
"Subway at 2101 S Parrott Ave, Wal-Mart #814",27.2221,-80.8276
"Subway at 1865 Hwy 70 west, BP Gas/Town Star C-Store",27.2436,-80.8478
"Subway at 2398 Hwy 70 W, Town Star",27.2432,-80.853
"Subway at 4890 Kings Hwy, Indrio Crossings Shopping Ctr",27.5221,-80.3963
"Subway at 100 N. Kings Hwy, Flying J Truck Stop",27.448,-80.3986
"Subway at 2511 Okeechobee Rd., BP Gas/Time Saver C-Store",27.4366,-80.3504
"Subway at 116 North 2nd St., Suite 101",27.4481,-80.3237
"Subway at 5100 Okeechobee Road, Wal-Mart #973",27.4214,-80.378
"Subway at 7038 Okeechobee Rd.,",27.4143,-80.3957
"Subway at 6600 W. Midway Rd., BP Gas/Town Star #38 C-Store",27.3749,-80.3927
"Subway at 2802 South US 1, C-Store",27.4162,-80.3257
"Subway at 4090 W Midway Rd, EKE Market/SUBWAY",27.374,-80.3667
"Subway at 5457 St James Drive, Suite B-7, Publix At St Andrews SC",27.367,-80.3504
"Subway at 4913 South US 1,",27.3755,-80.3265
"Subway at 17696 SW 8th St, Dade Corners Travel Center",25.7601,-80.4804
"Subway at 2050 NW 107th Ave, Doral Point Plaza",25.7927,-80.369
"Subway at 1455 NW 107th Ave, Room #436, Miami International Mall",25.7868,-80.365
"Subway at 11402 NW 41st Street, Bay 103",25.8109,-80.3827
"Subway at 815 1st Ave South, Maddie's Market",29.673,-83.3803
"Subway at 16318 SE Hwy 19,",29.636,-83.1291
"Subway at 25855 South East Hwy 19, Old Town Centre",29.6012,-82.9817
"Subway at 9191 W. Flagler Street, Wal-Mart #4161",25.7704,-80.3438
"Subway at 8686 NW 13th Terrace, Beacon Center",25.7846,-80.3348
"Subway at 830 East Hathaway,",29.4405,-82.6272
"Subway at 12771 SW State Rd 45, The Pantry Gas Station/C-Store",29.5369,-82.5185
"Subway at 611 W Noble Ave,",29.386,-82.4547
"Subway at 24208 W Newberry Rd,",29.654,-82.5934
"Subway at 2202 North Young Blvd, Unit 405, Chiefland Reg Shopping Ctr",29.5006,-82.8719
"Subway at 806 E Wade St, Unit 6",29.613,-82.8101
"Subway at 5839 SW 75th Street, Suite 107, Phase IIA, Tower Square Shopping Center",29.5996,-82.4197
"Subway at 2645 SW 91st Street,",29.6295,-82.4375
"Subway at 14248 West Newberry Rd, Publix at Steeplechase",29.6548,-82.4956
"Subway at 9303 NW 39th Avenue, The Pantry Gas Station/C-Store",29.6885,-82.4424
"Subway at 3424 SW Williston Rd, Subway/Le Store C-Store",29.6036,-82.3721
"Subway at 6666 W Newberry Rd,",29.66,-82.4136
"Subway at 2000 SW Archer Rd, Shands Medical Plaza",29.638,-82.3482
"Subway at 3000 NW 83rd St, Rm 103, bldg R, Santa Fe Community College",29.6798,-82.4303
"Subway at 1805 SW 13th St,",29.6349,-82.3389
"Subway at 1600 SW Archer Rd, Food Court, Shands Hospital",29.6398,-82.3429
"Subway at 5200 NW 43rd St, Suite 507, Hunters Crossing Shopping Ctr",29.702,-82.3904
"Subway at 651 Newell Drive, Rawlings Hall, University of Florida",29.6465,-82.3435
"Subway at U of F Gator Dining Services, 114 Recreational Dining Ctr, University of Florida",29.6458,-82.3486
"Subway at Turlington Hall, University of Florida",29.6489,-82.3443
"Subway at 1005 W University Avenue,",29.6519,-82.3354
"Subway at 5700 NW 34th Street, Walmart #538",29.7083,-82.3549
"Subway at 5210 NW 13th Street,",29.7027,-82.3435
"Subway at 1527 NW 23rd Avenue, Verde Plaza",29.673,-82.3414
"Subway at 203 NE 39th Avenue,",29.6879,-82.322
"Subway at 41 S Lee Street, Unit 5",26.7617,-81.4361
"Subway at 11850 Hialeah Gardens Blvd, Suite 121, Vicenza Plaza",25.8824,-80.3529
"Subway at 3300 W 84th St, #20, Paraiso Plaza II",25.8987,-80.3515
"Subway at 11093 NW 138th St., A-127, Impact Retail Center",25.8983,-80.3793
"Subway at 10505 nw 112 ave suite # 3, Flagler Station",25.8685,-80.3782
"Subway at 9725 nw 117th ave suite # 115, Building 1200 lobby",25.8642,-80.3858
"Subway at 15416 NW 77th Ct, Royal Oaks Plaza",25.9137,-80.328
"Subway at 10728 NW 74th St, Unit #5, New Doral Shopping Center",25.8403,-80.3706
"Subway at 10737 NW 58th St, #C-3, Publix at Doral Isle",25.8262,-80.3706
"Subway at 9773 NW 41st St, Doral Plaza",25.8126,-80.3558
"Subway at 8695 NW 58th St, Landmark Service Center",25.8268,-80.3373
"Subway at 8527 NW 186th St, Unit B18, Garden Square Shopping Center",25.9424,-80.3401
"Subway at 7277 NW 36th Street, Airport Centre Shopping Center",25.8093,-80.3151
"Subway at 101 South 7th St.,",26.434,-81.4361
"Subway at 384 Randall Blvd, Mobil Gas Station/C-Store",26.277,-81.5996
"Subway at 50 Wilson Blvd South, Unit 12",26.2304,-81.6061
"Subway at 7500 NW 25th St, Ste 107",25.796,-80.3195
"Subway at 7795 W Flagler St, Space 60, Mall of the Americas",25.7754,-80.3218
"Subway at 6790 West Flagler Street,",25.7702,-80.306
"Subway at 996 SW 67th Ave, Trail Plaza Shopping Center",25.7615,-80.304
"Subway at 5789 NW 7th St,",25.7782,-80.29
"Subway at 4819 SW 8th Street, Granada Shopping Plaza",25.7646,-80.2745
"Subway at 1862 NE Jensen Beach Blvd., Ocean Breeze Plaza SC",27.2437,-80.2281
"Subway at 4360 NE Ocean Blvd, Island Shoppes",27.2575,-80.1993
"Subway at 3599 NW Federal Highway, Suite B8, Square One Shopping Center",27.2484,-80.2727
"Subway at 1668 Se Port St. Lucie Blvd, Boulevard Shoppes",27.2711,-80.3009
"Subway at 9136 South US Highway 1, East Port Plaza",27.2991,-80.3038
"Subway at 287 SW Port St Lucie Blvd, The Shoppes of Victoria Square",27.2747,-80.3554
"Subway at 7534 South US 1, Store 3B, Prima Vista Shopping Center",27.3291,-80.3204
"Subway at 640 SE Becker Road, Veranda Falls Mobil Gas Sta",27.2097,-80.3296
"Subway at 3071 Port Saint Lucie Blvd., Bay 1",27.2521,-80.3767
"Subway at 1289 SW Del Rio, Subway/BP C-Store",27.2887,-80.3834
"Subway at FL Tpk. Mile Marker 144 (just, north of Crosstown Parkway), Fort Pierce Hwy Serv. Area",27.302,-80.3729
"Subway at 1924 Gatlin Blvd, QuikStar",27.2641,-80.4083
"Subway at 1685 NW St. Lucie Blvd.,",27.312,-80.4002
"Subway at 1795 NW St Lucie West Blvd, Shell Station",27.3117,-80.4075
"Subway at 10656 SW Village Parkway, Unit 42, The Landing at Tradition",27.2714,-80.4301
"Subway at 15375 SW Warfield Blvd, Shell Gas Station C-Store",27.0185,-80.463
"Subway at 3451 East Main Street, T S Marketing",26.8541,-80.6374
"Subway at 12473 S Orange Blossom Trail, Suite 41, Southchase VIllage S/C",28.3842,-81.4044
"Subway at 4078 Town Center Blvd., Hunters Creek Shopping Center",28.362,-81.424
"Subway at 3150 Bill Beck Blvd, Store #3150, Osceola Gateway",28.342,-81.3846
"Subway at 1321 E Vine St, Kissimmee Square",28.3045,-81.3905
"Subway at 1900 W. Vine Street, Magnolia Commons Plaza",28.3042,-81.4237
"Subway at 700 W Oak St, Osceola Regional Medical Ctr",28.2995,-81.4102
"Subway at 3260 Vineland Rd, Unit #102, Calypso Commons",28.344,-81.4868
"Subway at 3250 Vineland Road, Wal-Mart #5420",28.3421,-81.4863
"Subway at 2927 Vineland Road, Poinciana Square",28.3327,-81.4763
"Subway at 7910 Lake Wilson Rd, Ovation Shopping Center",28.2589,-81.5911
"Subway at 6651 Woolbright Road, Bay 132, Shoppes at Woolbright",26.5136,-80.1481
"Subway at 7460 W Boynton Beach Blvd, Ste 101, Hagen's Ranch Plaza",26.5268,-80.1635
"Subway at 8252 Jog Rd, Aberdeen Plaza",26.5534,-80.1497
"Subway at 3200 Old Boynton Rd., Wal-Mart #2789",26.5313,-80.0942
"Subway at 801 N Congress Ave, Room 671, Boynton Beach Mall",26.5456,-80.0927
"Subway at 706 Boynton Beach Blvd, #109",26.5284,-80.0766
"Subway at 512 E Woolbright St, Unit #290, Sunshine Square Shopping Ctr",26.514,-80.0613
"Subway at 110 S Congress Ave, Unit 3, Congress Square",26.4595,-80.0942
"Subway at 900 Linton Blvd, Suite 905, Delray Plaza",26.4391,-80.0807
"Subway at 14530 S Military Trl, Delray Square II Shopping Cent",26.4583,-80.1221
"Subway at 4801 Linton Blvd., A4, Delray Town Center",26.4408,-80.1215
"Subway at 16205 South Military Trail, Wal-Mart #1589",26.4364,-80.1239
"Subway at 5352 Linton Blvd., Delray Medical Center",26.4371,-80.1273
"Subway at 15280 Jog Road, Village Center",26.4492,-80.1463
"Subway at 7533 West Atlantic Ave, Chevron Mr. Mart",26.4546,-80.164
"Subway at 690 YAMATO RD, Bay 3",26.393,-80.1011
"Subway at 401 NE Spanish River Blvd, North Dixie Plaza",26.3867,-80.0798
"Subway at Football Stadium, 777 Glades Rd  Bldg 100, Florida Atlantic University",26.3657,-80.1061
"Subway at 777 Glades Road, Football Stad, VIP Deck West 1, Florida Atlantic University",26.3657,-80.1061
"Subway at 690 Glades Rd., Mobil Gas Station/C-Store",26.3643,-80.1013
"Subway at 489 NE 20th Street, Unit #10A, Windfield Plaza Shopping Ctr",26.3682,-80.0791
"Subway at 1285-A W. Palmetto Park Rd., Palmetto Park Square II",26.3527,-80.1111
"Subway at 100 South Federal Highway,",26.3488,-80.0862
"Subway at 15530 NW US Hwy 441, Ste 10020",29.7961,-82.5009
"Subway at 897 N. Homestead Blvd., Homestead Towne Square",25.4791,-80.4625
"Subway at 327 North Krome Avenue,",25.4731,-80.4771
"Subway at 2528 NE 10th Court, Homestead Pavilion",25.479,-80.4413
"Subway at 1485 NE 1st Avenue, Golden Plaza",25.4607,-80.4753
"Subway at 28700 South Dixie Highway,",25.5002,-80.4457
"Subway at 3090 NE 41st Terrace, Space No 1, Waterstone Shopping Center",25.4984,-80.4139
"Subway at 421 SE 1st Ave,",25.4431,-80.4745
"Subway at 13600 SW 288th Street, Wal-Mart #5671",25.4996,-80.4123
"Subway at 1350 Miller Drive, Whitten Univ Center Food Court, University of Miami",25.7204,-80.2795
"Subway at 50 South East 20th Ave, The Comfort Inn",26.3138,-80.0781
"Subway at 1456 S Federal Highway, UFG Center",26.2979,-80.0936
"Subway at 3316 N Federal Hwy,",26.2724,-80.0977
"Subway at 1901 North Federal Highway, Space E111, Pompano Citi Centre",26.2566,-80.1021
"Subway at 898 North Federal Hwy., Beachway Shopping Center",26.2403,-80.1022
"Subway at 437 E Atlantic Blvd., #5, Waverly Plaza",26.232,-80.1192
"Subway at 4311 W Waters Ave,",28.0262,-82.5156
"Subway at 3412 North Ocean Blvd.,",26.1702,-80.0999
"Subway at 4840 North Federal Hwy,",26.1873,-80.116
"Subway at 4759 N. Ocean Blvd., Sea Ranch Centre",26.1955,-80.0963
"Subway at 6217 N Federal Hwy, Space #103",26.2042,-80.1091
"Subway at 1201 Broadwalk,",26.0198,-80.1154
"Subway at 455 S Dixie Hwy,",25.7259,-80.2629
"Subway at 3148 SW 22nd St,",25.7502,-80.2446
"Subway at 3301 Coral Way, Space 105B, Miracle Marketplace",25.7505,-80.2496
"Subway at 2211 Ponce De Leon Blvd,",25.7522,-80.2587
"Subway at 292 NW 42nd Ave,",25.7749,-80.2641
"Subway at 2109 Coral Way, Suite B-5",25.7509,-80.2287
"Subway at 2717 SW 37th Avenue,",25.7409,-80.254
"Subway at 2720-B South Dixie Highway, Grove Station Shops",25.739,-80.2395
"Subway at 3129 Grand Ave,",25.7282,-80.2444
"Subway at 817 Peacock Plaza,",24.572,-81.7597
"Subway at 536 Truman Ave,",24.5516,-81.7982
"Subway at 422 Eaton Street,",24.5567,-81.8039
"Subway at 2565 Overseas Hwy, Tom Thumb Gas/C-Store",24.7095,-81.1
"Subway at 10694 Overseas Hwy,",24.7288,-81.0394
"Subway at 82685 Overseas Highway, Bay G & F",24.9258,-80.6259
"Subway at 91200 Overseas Hwy #5, Tavernier Towne Shopping Ctr.",25.0027,-80.5267
"Subway at 97950 Overseas Hwy, Tom Thumb Gas/C-Store",25.0777,-80.459
"Subway at 99625 Overseas Highway, Bay 1",25.094,-80.441
"Subway at 31990 Tamiami Trail, Marathon Gas/C-Store",25.8833,-81.3824
"Subway at 147 S Barfield Drive, Shops of Marco",25.9312,-81.6997
"Subway at 670 Bald Eagle Dr, Island Plaza Shopping Ctr, Subway/Dunkin Donuts",25.9542,-81.7251
"Subway at 12620 Tamiami Trl, Shops at Eagle Creek",26.064,-81.7011
"Subway at 8575 Collier Blvd, Suite 103-104, Naples Lake Village",26.1132,-81.687
"Subway at 4408 Thomasson Drive, Shops at Hammock Cove",26.1091,-81.7535
"Subway at 3451 Tamiami Trail E., Wal-Mart #1119",26.1238,-81.76
"Subway at 4830 Davis Boulevard, Kings Lake Square Shopping Ctr",26.1385,-81.7494
"Subway at 2628 South Tamiami Trail,",26.1316,-81.7742
"Subway at 1870 9th St N, FC9, Coastland Mall",26.1324,-81.7998
"Subway at 382 5th Avenue South,",26.1409,-81.8018
"Subway at 399 9th St N 2nd flr, Briggs Pavilion, Naples Community Hospital",26.1512,-81.7966
"Subway at 1250 Airport Pulling Rd N, River Reach Plaza",26.1646,-81.7669
"Subway at 8900 Davis Blvd, Chevron Gas Station C-Store",26.1542,-81.6869
"Subway at 8901 Davis Blvd, BP Gas/C-Store/SUBWAY",26.1553,-81.6871
"Subway at 7067 Radio Rd, Berkshire Commons S/C",26.1542,-81.7217
"Subway at 3835 White Lakes Blvd, Shell Gas/C-Store",26.1657,-81.686
"Subway at 5555 Golden Gate Parkway, Unit 113, CVS Plaza",26.1743,-81.7181
"Subway at 7550 Vanderbilt Beach Road, Suite 322, Mission Hills S/C",26.2435,-81.6893
"Subway at 15215 Collier Blvd, Unit 323, Pebblebrooke Center",26.2694,-81.6911
"Subway at 6029 Pine Ridge Rd, Space# 5955, Crossroads Market",26.2118,-81.7278
"Subway at 2500 Vanderbilt Beach Road, #1106, Naples Walk Shopping Center",26.2437,-81.7648
"Subway at 5319 Airport Pulling Rd N, Store# 5319, Bed Bath & Beyond Plaza",26.2126,-81.7706
"Subway at 3621 Tamiami Trail North, Parkshore Centre",26.1901,-81.8002
"Subway at 10563 N Tamiami Trl, Bay #3, Plaza N",26.2676,-81.802
"Subway at 11225 Tamiami Trail North, Wal-Mart #1957",26.2743,-81.8033
"Subway at 1540 NW Avenue L, BP Gas/Town Star C-Store",26.6966,-80.6837
"Subway at 940 S Main Street,",26.6736,-80.6713
"Subway at 195 US Hwy. 27 South, South Bay Plaza",26.6636,-80.7153
"Subway at 1005 West Sugarland Hwy, Wal-Mart #2484",26.756,-80.9489
"Subway at 940 W Sugarland Hwy,",26.7538,-80.9501
"Subway at 1001 N US Highway 27 NW, Texaco Gas Station",26.8242,-81.0826
"Subway at 14685 Reservation Road, and Campground, Brighton Trading Post &",26.9938,-81.0784
"Subway at 180 Crandon Blvd, Unit #108",25.698,-80.1636
"Subway at 47-388 Hui Iwa St, Suite 4, Ko'olau Center",21.4367,-157.8263
"Subway at 46-056 Kamehameha Highway, FC-7, Windward Mall",21.4207,-157.8058
"Subway at 46-047 Kamehameha Highway, Space No. 1-B, Kaneohe Bay Shopping Center",21.4219,-157.8029
"Subway at 45-480 Kaneohe Bay Dr, C04A, Windward City Shopping Center",21.4016,-157.7982
"Subway at Marine Corps Exch Bldg 6109, Marine Corps Exch Bldg 6109",21.4772,-157.8689
"Subway at 600 Kailua Road, Suite 106, Kailua Shopping Center",21.3942,-157.7416
"Subway at New USCINCPAC HQ, Camp Smith AAFES Food Court",21.3891,-157.9099
"Subway at 98-1005 Moanalua Rd, Suite 602, Space 31-01A, Pearlridge Center Downtown",21.383,-157.9399
"Subway at 98-1005 Moanalua Rd, Suite 142H, Space 12-01F, Pearlridge Center Uptown",21.385,-157.9403
"Subway at 4510 Salt Lake Blvd, Ste B1-2",21.3655,-157.9273
"Subway at 1 Jarrett White Road, AAFES 1st Floor, C Wing Tripler Army Med Ctr",21.3601,-157.8909
"Subway at PX Market, Bldg 550, Fort Shafter",21.3455,-157.8833
"Subway at 848 Ala Lilikoi St, Salt Lake Shopping Ctr",21.3448,-157.9138
"Subway at 2153 N King St, Unit 101A",21.3341,-157.8804
"Subway at 3131 N Nimitz Hwy, Ste 107",21.3363,-157.9099
"Subway at 98-1277 Kaahumanu St, Building A, Suite 156, Waimalu Shopping Plaza",21.3898,-157.9522
"Subway at 1477 N. Road, Bldg 2186, Pearl Harbor Sub Base, NEX Mini Mart - Holomoku",21.3587,-157.9397
"Subway at 1620 North School Street, Space J-3A, Kamehameha Shopping Center",21.3364,-157.8691
"Subway at 197 Sand Island Access Rd, Suite 102",21.3251,-157.889
"Subway at 200 Hamakua Drive, Space No. B-2, Windward Town & Country Plaza",21.3905,-157.7398
"Subway at 1020 Keolu Dr, Ste C6A, Enchanted Lake Shopping Center",21.378,-157.7291
"Subway at 313 Tinker Rd, Bellows AF Station Snack Bar",21.3714,-157.7105
"Subway at 41-1537 Kalanianaole Hwy, Ste 8",21.3482,-157.7216
"Subway at Johnson Circle 279, Pearl Harbor Navy Exchange",21.3495,-157.9308
"Subway at 930 Valkenburgh St, Suite C, #103, Moanalua Shopping Center",21.3475,-157.9306
"Subway at 1170 Kuala Street, Pad 2, Space 304, Pearl City Gateway",21.4006,-157.9728
